web-scraper-order,description_raw,location_raw,price_raw,price,mileage_raw,mileage,fuel_type_raw,fuel_type_Diesel,bfs_name,bfs_number,lat,lon
1733473687-717,ROLLER TEAM FIAT KRONOS 290M,"METTSTRASSE 113, 2504 BIEL/BIENNE",CHF 75'800.–,75800,13'990 km,13990,Diesel,1,Bern,02,46.7801399230957,7.635182857513428
1733473691-718,"FIAT ADRIA TWIN 3,0 LITER  AUTOMAT 160 PS","OBERFELDSTRASSE 13, 8570 WEINFELDEN",CHF 34'899.–,34899,121'500 km,121500,Diesel,1,Thurgau,20,47.55992126464844,8.849560737609863
1733473695-719,FIAT RAPIDO 7098F SEITENBETT MIT ZUSATZ HEIZUNG HINTEN,"OBERFELDSTRASSE 13, 8570 WEINFELDEN",CHF 29'900.–,29900,73'900 km,73900,Diesel,1,Aargau,19,47.395469665527344,8.378390312194824
1733473699-720,FORD WESTFALIA KELSEY,6953 LUGAGGIA,CHF 57'900.–,57900,20'037 km,20037,Diesel,1,Basel-Landschaft,13,47.52518081665039,7.741057872772217
1733473702-721,MERCEDES-BENZ CDI 2.2,8047 ZÜRICH,CHF 32'500.–,32500,120'000 km,120000,Diesel,1,Vaud,22,46.4036750793457,6.174042224884033
1733473706-722,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE LAST EDITION,6005 LUZERN,CHF 42'500.–,42500,65'700 km,65700,Diesel,1,Fribourg,10,46.7747917175293,7.035872936248779
1733473714-724,CITROEN XJ6LMP,4524 GÜNSBERG,CHF 35'000.–,35000,130'000 km,130000,Diesel,1,Vaud,22,46.727352142333984,6.881355285644531
1733473719-725,FIAT ELNAGH ETAGENBETT 6 PERSONEN NUTZLAST 600KG,"OBERFELDSTRASSE 13, 8570 WEINFELDEN",CHF 24'900.–,24900,56'600 km,56600,Diesel,1,Aargau,19,47.298370361328125,8.30258846282959
1733473722-726,"HYMER FREE 540 2,2 DIESEL FIAT DUCATO MJ3 140","ZOLLSTRASSE 33, 8240 THAYNGEN(SH)",CHF 59'997.–,59997,39'985 km,39985,Diesel,1,Bern,02,47.265052795410156,7.694267272949219
1733473740-729,VW T6 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,8362 THURGAU,CHF 32'900.–,32900,199'999 km,199999,Diesel,1,Solothurn,11,47.30390167236328,7.6932172775268555
1733473745-730,"CHALLENGER MAGEO 387-GA""SWISS LIMITED EDITION""FIAT DUCATO 2.3MJT 150PS","HOFACKERSTRASSE 7, 9606 BÜTSCHWIL",CHF 53'900.–,53900,37'500 km,37500,Diesel,1,Vaud,22,46.78032302856445,6.653386116027832
1733473754-731,MERCEDES-BENZ MARCO POLO 250 D  4M AUTOMAT,"INDUSTRIESTRASSE 15, 3661 UETENDORF",CHF 91'900.–,91900,12'000 km,12000,Diesel,1,Luzern,03,47.084228515625,8.311317443847656
1733473761-733,VW T3 TYP 2,5620 BREMGARTEN,CHF 29'900.–,29900,166'000 km,166000,Benzin,0,Aargau,19,47.31313705444336,7.93761682510376
1733473766-734,VW CALIF. TDI OCEAN LIB. 4M ALLE OPTIONEN UND DIFFSPERRE,"THUNSTRASSE 32, 3634 THIERACHERN",CHF 79'900.–,79900,77'000 km,77000,Diesel,1,Vaud,22,46.65320587158203,6.5112624168396
1733473772-735,VW T4 2.5 TDI CALIFORNIA GENERATION,4055 BASEL,CHF 19'900.–,19900,289'800 km,289800,Diesel,1,Valais,23,46.091285705566406,7.062888145446777
1733473775-736,CITROEN PÖSSL VANSTER,7206 IGIS,CHF 36'000.–,36000,11'900 km,11900,Diesel,1,Neuchâtel,24,46.99585723876953,6.943552494049072
1733473789-738,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN 4MOTION,6440 BRUNNEN,CHF 49'800.–,49800,160'000 km,160000,Diesel,1,St. Gallen,17,47.2580451965332,9.151252746582031
1733473805-740,VW T5 CALIFORNIA 2.0 TDI COMFORTLINE,1907 SAXON,CHF 43'000.–,43000,85'000 km,85000,Diesel,1,Neuchâtel,24,46.99585723876953,6.943552494049072
1733473809-741,MERCEDES-BENZ VIANO 2.2CDI AMBIENTE L 4-MATIC,9445 REBSTEIN,CHF 16'800.–,16800,198'000 km,198000,Diesel,1,Vaud,22,46.314762115478516,6.940620422363281
1733473814-742,NISSAN NP300 PICK-UP,8853 LACHEN,CHF 14'800.–,14800,110'000 km,110000,Diesel,1,Aargau,19,47.57505416870117,8.200691223144531
1733473825-744,VW T6.1 CALIFORNIA 2.0 BI-TDI BEACH LIBERTY SPIRIT,3285 GALMIZ,CHF 69'900.–,69900,30'000 km,30000,Diesel,1,Zürich,01,47.449520111083984,8.59673023223877
1733473831-745,MERCEDES-BENZ MARCO POLO 300 D 4M AUTOMAT,6020 EMMENBRÜCKE,CHF 70'000.–,70000,60'000 km,60000,Diesel,1,Valais,23,46.30157470703125,7.699810028076172
1733473835-746,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION,4512 BELLACH,CHF 62'000.–,62000,57'587 km,57587,Diesel,1,Zürich,01,47.405738830566406,8.402216911315918
1733473838-747,VW T6 CALIFORNIA 2.0 TDI BEACH,3612 STEFFISBURG,CHF 35'900.–,35900,82'500 km,82500,Diesel,1,St. Gallen,17,47.44770812988281,9.341081619262695
1733473843-748,MERCEDES-BENZ MARCO POLO 200 D,8546 ISLIKON,CHF 38'383.–,38383,139'000 km,139000,Diesel,1,Bern,02,47.08955383300781,7.792457103729248
1733473849-749,VW T6 CALIFORNIA 2.0 TDI OCEAN LIBERTY,8962 BERGDIETIKON,CHF 44'500.–,44500,54'700 km,54700,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733473857-750,FIAT POSSEL ROADCAR 540 CAMPER VAN,4304 GIEBENACH,CHF 42'000.–,42000,35'357 km,35357,Diesel,1,Luzern,03,47.26282501220703,7.965624809265137
1733473873-752,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY,1756 ONNENS,CHF 34'500.–,34500,126'000 km,126000,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733473879-754,PILOTE,1338 BALLAIGUES,CHF 49'900.–,49900,35'165 km,35165,Diesel,1,Aargau,19,47.470008850097656,8.210841178894043
1733473882-755,SUNLIGHT,1523 GRANGES-MARNAND,CHF 46'999.–,46999,54'700 km,54700,Diesel,1,Aargau,19,47.470008850097656,8.210841178894043
1733473885-756,MERCEDES-BENZ MARCO POLO 220 D 7G-TRONIC,5623 BOSWIL,CHF 41'500.–,41500,71'000 km,71000,Diesel,1,Glarus,08,47.10624313354492,9.068367004394531
1733473890-757,KNAUS VW KNAUS TOURER VAN 500 MQ,4704 NIEDERBIPP,CHF 69'900.–,69900,18'000 km,18000,Diesel,1,Vaud,22,46.314762115478516,6.940620422363281
1733473895-758,KNAUS L!VE WAVE 700 MX,"BASLERSTRASSE 35, 4147 AESCH BL",CHF 89'900.–,89900,35'000 km,35000,Diesel,1,Bern,02,46.777584075927734,7.581113338470459
1733473900-759,FORD 120,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 6'500.–,6500,99'232 km,99232,Benzin,0,Appenzell Ausserrhoden,15,47.40855407714844,9.445677757263184
1733473904-760,HYMER EX 578,"INDUSTRIEZONE 10, 4710 BALSTHAL",CHF 37'900.–,37900,33'100 km,33100,Diesel,1,Fribourg,10,46.89678192138672,7.218801975250244
1733473930-766,FORD TOURNEO CUSTOM S-CAMPER,"PRÉS MORÉS 12, 1315 LA SARRAZ",CHF 54'900.–,54900,19'000 km,19000,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473933-767,VW WESTFALIA CLUB JOKER CAMPING,"AVENUE DU GRAND-ST-BERNARD 78, 1920 MARTIGNY",CHF 20'900.–,20900,178'800 km,178800,Diesel,1,Luzern,03,47.07325744628906,8.349366188049316
1733473937-768,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"PIERRE-À-MAZEL 25, 2000 NEUCHÂTEL",CHF 69'900.–,69900,14'000 km,14000,Diesel,1,Bern,02,46.62666320800781,7.6974873542785645
1733473942-769,VW WÖLKLE AUTARK,"INDUSTRIESTRASSE 16, 60551 ALPNACH DORF",CHF 95'000.–,95000,10'800 km,10800,Diesel,1,Thurgau,20,47.65365982055664,9.1422700881958
1733473945-770,MERCEDES-BENZ MARCO POLO 250 D 4M A,"HORBEN, 9642 EBNAT KAPPEL",CHF 84'800.–,84800,20'000 km,20000,Diesel,1,Luzern,03,47.22044372558594,7.975039482116699
1733473954-771,FORD HOBBY T 600,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 18'500.–,18500,78'500 km,78500,Diesel,1,Bern,02,47.169464111328125,7.337916851043701
1733473958-772,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY,"PIERRE-À-MAZEL 25, 2000 NEUCHÂTEL",CHF 57'900.–,57900,50'000 km,50000,Diesel,1,Aargau,19,47.4433479309082,8.361494064331055
1733473961-773,VW T6 CALIFORNIA 2.0 TDI BEACH EDITION,"ROUTE INDUSTRIELLE 12, 1860 AIGLE",CHF 28'900.–,28900,216'800 km,216800,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473970-775,VW WOHNMOBIL T4 2.5DT CAMPER,"MANDACHERSTRASSE 9, 5317 HETTENSCHWIL",CHF 14'900.–,14900,266'500 km,266500,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473974-776,VW T6.1 CALIFORNIA 2.0 TDI OCEAN LIBERTY 4MOTION,"Z.I. AU VIVIER 2, 1690 VILLAZ-ST-PIERRE",CHF 68'900.–,68900,52'000 km,52000,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473978-777,MERCEDES-BENZ 208,"STEINACKERSTRASSE 19, 8302 KLOTEN",CHF 3'900.–,3900,229'700 km,229700,Benzin,0,Bern,02,46.93537139892578,7.501008987426758
1733473983-778,VW T6.1 CALIFORNIA 2.0 TDI BEACH EDITION SPIRIT 4MOTION,"KANTONSSTRASSE, 3946 TURTMANN",CHF 75'900.–,75900,10'000 km,10000,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473988-779,MERCEDES-BENZ MARCO POLO 250 D 4MATIC 7G-TRONIC,"MERKURSTRASSE 1, 8953 DIETIKON",CHF 58'900.–,58900,62'900 km,62900,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733473992-780,HYMER B 514 SL,"SCHÖNTALSTRASSE 23, 9032 ENGELBURG",CHF 39'000.–,39000,105'500 km,105500,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733473998-781,FORD RIMOR KATAMARANO,"OBERWALDSTRASSE 7, 3465 DÜRRENROTH",CHF 26'990.–,26990,111'700 km,111700,Diesel,1,Bern,02,47.106346130371094,7.827782154083252
1733474002-782,RMB RMB 680,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 27'900.–,27900,167'500 km,167500,Diesel,1,Neuchâtel,24,47.02647399902344,6.888902187347412
1733474005-783,PEUGEOT J5,"LUZERNERSTRASSE 4, 4806 WIKON",CHF 4'900.–,4900,153'000 km,153000,Diesel,1,Zürich,01,47.41862106323242,8.684625625610352
1733474014-785,SUN LIVING A9MCB6,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 36'900.–,36900,145'600 km,145600,Diesel,1,Zürich,01,47.30025863647461,8.836235046386719
1733474019-786,ADRIA TWIN SPORTS 640 SGX,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 87'500.–,87500,17'995 km,17995,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474024-787,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION,"KESTENBERGSTRASSE 32, 5210 WINDISCH",CHF 72'900.–,72900,22'000 km,22000,Diesel,1,Ticino,21,46.09269332885742,8.924095153808594
1733474027-788,VW T6.1 CALIFORNIA 2.0 TDI OCEAN 4MOTION,"KESTENBERGSTRASSE 32, 5210 WINDISCH",CHF 79'500.–,79500,18'000 km,18000,Diesel,1,Bern,02,47.24774932861328,7.651272296905518
1733474030-789,VW T2 21 515 HOCHDACH,"AM LINTHLI 10, 8752 NÄFELS",CHF 7'990.–,7990,33'548 km,33548,Benzin,0,Aargau,19,47.40644454956055,8.32979679107666
1733474034-790,FORD BENIMAR TESSORO 463,"ROUTE INDUSTRIELLE 12, 1860 AIGLE",CHF 61'900.–,61900,14'000 km,14000,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474044-791,FIAT CAMPER 1.9 TD,"GLÜTSCHBACHSTRASSE 9, 3661 UETENDORF",CHF 8'700.–,8700,132'216 km,132216,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474047-792,MALIBU VAN 640 VAN CHARMING LE COUPÉ (KASTENWAGEN),"TROGENERSTRASSE 1, 9042 SPEICHER",CHF 72'900.–,72900,14'000 km,14000,Diesel,1,Bern,02,47.20256423950195,7.784119606018066
1733474051-793,MERCEDES-BENZ MARCO POLO 250 D 4M A,"MÜHLEMATTSTRASSE 15, 3178 BÖSINGEN",CHF 58'500.–,58500,105'000 km,105000,Diesel,1,Fribourg,10,46.62252426147461,7.067927360534668
1733474057-795,VW CALIFORNIA TDI OCEAN LIB.,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 58'995.–,58995,54'000 km,54000,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474060-796,MERCEDES-BENZ MARCO POLO 250 D A,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 54'495.–,54495,68'900 km,68900,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733474064-797,MERCEDES-BENZ MARCO POLO 300 D 4M A,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 69'995.–,69995,68'200 km,68200,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733474071-799,FIAT DUCATO DETHLEFFS GLOBETROTTER A5890 ESPRIT,"BRÜNIGSTRASSE 225, 6072 SACHSELN",CHF 15'500.–,15500,79'800 km,79800,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474073-800,ADRIA SONIC AXESS I 600 SL,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 82'950.–,82950,50'000 km,50000,Diesel,1,Aargau,19,47.361942291259766,8.052335739135742
1733474077-801,FIAT MALIBU VAN 600,"STUBEN 10, 6030 EBIKON",CHF 49'900.–,49900,57'835 km,57835,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474082-802,VW T6 CAMPER BULLI,"FALTSCHENSTRASSE 28, 3713 REICHENBACH IM KANDERTAL",CHF 30'990.–,30990,121'950 km,121950,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474089-803,FIAT HYMER SIGNO 100,"HAUPTSTRASSE 119, 8274 TÄGERWILEN",CHF 39'900.–,39900,17'500 km,17500,Diesel,1,Luzern,03,47.084922790527344,8.347052574157715
1733474100-805,IVECO TRAVELER REISEMOBIL 6 PLÄTZE 7.2T,"SAGENFELDSTRASSE 2, 6252 DAGMERSELLEN",CHF 77'172.–,77172,165'000 km,165000,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474107-806,"VW CRAFTER ""EXTRA LANG  7.4 METER  L5"" !! FÜR CAMPERAUSBAU !! AUTOMAT !!","BOOLE 7, 2542 PIETERLEN",CHF 34'900.–,34900,257'000 km,257000,Diesel,1,Vaud,22,46.52489471435547,6.537647247314453
1733474113-807,VW T2 WESTFALIA,"LANDSTRASSE 62, 5436 WÜRENLOS",CHF 45'500.–,45500,110'500 km,110500,Benzin,0,Bern,02,47.03999328613281,7.099399566650391
1733474119-808,ADRIA SUN LIVING A 75 DP,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 61'500.–,61500,35'000 km,35000,Diesel,1,Valais,23,46.30716323852539,7.961122512817383
1733474161-813,ADRIA CORAL XL PLUS 660 SL,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 92'500.–,92500,35'945 km,35945,Diesel,1,Luzern,03,47.05255126953125,8.335844993591309
1733474179-816,VW T6 CAMPERAUSBAU,"BERNSTRASSE 86, 4953 SCHWARZENBACH",CHF 33'490.–,33490,127'300 km,127300,Diesel,1,Luzern,03,47.153602600097656,8.290003776550293
1733474185-817,FIAT DUCATO ELNAGH MAGNUM 30,"CENTRE DU VILLAGE 1, 2043 BOUDEVILLIERS",CHF 49'900.–,49900,42'500 km,42500,Diesel,1,Schwyz,05,47.19664001464844,8.882248878479004
1733474216-822,FIAT 280,"VIA CANTONALE 14, 6805 MEZZOVICO",CHF 8'900.–,8900,143'000 km,143000,Benzin,0,Valais,23,46.30784606933594,7.964730739593506
1733474223-823,STEYR EXCAP 12M18 / 035 / 4X4 STEYR EXPEDITIONSMOBIL,"MOSELENWEG 4, 4537 WIEDLISBACH",CHF 180'000.–,180000,117'500 km,117500,Diesel,1,Zürich,01,47.41862106323242,8.684625625610352
1733474233-824,VW GR. CALIFORNIA 2.0 600,"MATTÄCHER, 5453 REMETSCHWIL",CHF 64'990.–,64990,22'000 km,22000,Diesel,1,Vaud,22,46.535797119140625,6.548206806182861
1733474243-825,FIAT DUCATO,"DAMMSTRASSE 6, 8112 OTELFINGEN",CHF 29'900.–,29900,140'083 km,140083,Diesel,1,Zürich,01,47.30467224121094,8.827372550964355
1733474250-826,WINNEBAGO ITASCA SUNOVA,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 39'900.–,39900,64'600 km,64600,Benzin,0,Aargau,19,47.39253234863281,8.177163124084473
1733474257-827,MERCEDES-BENZ MARCO POLO 300 D AUTOMAT,"LOTZWILSTRASSE 66, 4900 LANGENTHAL",CHF 79'900.–,79900,58'200 km,58200,Diesel,1,Bern,02,46.62666320800781,7.6974873542785645
1733474268-828,VW T6 CALIFORNIA 2.0 BI-TDI OCEAN GREY 4MOTION,"ROUTE DE MORLON 47, 1630 BULLE",CHF 56'500.–,56500,88'250 km,88250,Diesel,1,Schwyz,05,47.192604064941406,8.860862731933594
1733474277-829,FIAT CARTHAGO E-LINE,"ZUGERSTRASSE 40, 6404 KÜSSNACHT AM RIGI",CHF 49'900.–,49900,74'169 km,74169,Diesel,1,Solothurn,11,47.30390167236328,7.6932172775268555
1733474288-830,ILUSION 590FF,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 57'900.–,57900,10'800 km,10800,Diesel,1,Neuchâtel,24,46.94325256347656,6.840782165527344
1733474306-831,ADRIA TWIN SPORTS 640 SLB,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 83'900.–,83900,26'000 km,26000,Diesel,1,Luzern,03,47.084922790527344,8.347052574157715
1733474313-833,ADRIA MATRIX PLUS 670 SL,"WORBSTRASSE 171B, 3073 GÜMLIGEN",CHF 86'500.–,86500,45'500 km,45500,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474318-834,MERCEDES-BENZ VIANO 3.0 CDI V6,"DAMMSTRASSE 6, 8112 OTELFINGEN",CHF 22'900.–,22900,212'004 km,212004,Diesel,1,Bern,02,46.93537139892578,7.501008987426758
1733474321-835,MERCEDES-BENZ MARCO POLO 250 D 4MATIC LANG,"SUHRENMATTSTRASSE, 5035 UNTERENTFELDEN",CHF 82'900.–,82900,19'900 km,19900,Diesel,1,Obwalden,06,46.858455657958984,8.220210075378418
1733474327-837,LAIKA X700,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 42'900.–,42900,61'700 km,61700,Diesel,1,Aargau,19,47.267730712890625,8.147342681884766
1733474330-838,DETHLEFFS GLOBEBUS I 6 - GT GREY,"RANKSTRASSE 1, 6030 EBIKON",CHF 87'500.–,87500,25'000 km,25000,Diesel,1,Thurgau,20,47.547218322753906,9.279648780822754
1733474333-839,VW T6 CALIFORNIA 2.0 TDI BEACH LIBERTY 4MOTION,"GRAND-RUE 57, 2606 CORGÉMONT",CHF 44'500.–,44500,98'000 km,98000,Diesel,1,Schwyz,05,47.089988708496094,8.523122787475586
1733474339-841,KNAUS SKY TI 700 MEG PLATINUM SELECTION,"INDUSTRIERING 1000, 5742 KÖLLIKEN",CHF 77'900.–,77900,27'700 km,27700,Diesel,1,Schwyz,05,47.192604064941406,8.860862731933594
1733474342-842,CHEVROLET CHEVY VAN - 5.7 V8,"ROUTE DE LA PLAINE 20, 1026 DENGES",CHF 59'990.–,59990,38'400 km,38400,Benzin,0,Schwyz,05,47.192604064941406,8.860862731933594
1733474345-843,VW T6.1 CALIFORNIA 2.0 TDI BEACH LIBERTY 7PL.,"VINELZSTRASSE 50, 3235 ERLACH",CHF 68'900.–,68900,10'900 km,10900,Diesel,1,Schwyz,05,47.192604064941406,8.860862731933594
1733474348-844,VW GRAND CALIFORNIA 600 2.0 BI-TDI,"INDUSTRIESTRASSE 32, 3900 BRIG-GAMSEN",CHF 68'600.–,68600,13'700 km,13700,Diesel,1,Zürich,01,47.45933151245117,8.404243469238281
1733474352-845,VW T2 23-517 CAMPING,"ROUTE DE GENÈVE 14, 1131 TOLOCHENAZ / MORGES",CHF 46'900.–,46900,84'000 km,84000,Benzin,0,Vaud,22,46.54206466674805,6.6285624504089355
1733474355-846,VW T5 BRÜCKE HESS EXTREM,"INDUSTRIESTRASSE 16, 60551 ALPNACH DORF",CHF 129'000.–,129000,139'000 km,139000,Diesel,1,Basel-Landschaft,13,47.461795806884766,7.83054780960083
1733474359-847,VW T6 CALIFORNIA BEACH LIBERTY 4MOTION 150PS,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 53'995.–,53995,72'074 km,72074,Diesel,1,Schaffhausen,14,47.71535110473633,8.664718627929688
1733474362-848,MERCEDES-BENZ MARCO POLO 250 D  4M A,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 72'995.–,72995,46'300 km,46300,Diesel,1,St. Gallen,17,47.2048225402832,9.451728820800781
1733474366-849,MERCEDES-BENZ 309 D - WOHNMOBIL FÜR 2 UND HUND. ZEITLOSER KLASSIKER!,"LIDOSTRASSE 5, 6006 LUZERN",CHF 44'950.–,44950,173'600 km,173600,Diesel,1,Solothurn,11,47.330745697021484,7.836476802825928
1733474379-851,PÖSSL POESSL CITROEN JUMPER 2.2HDI ROAD CRUISER D-LINE AUFSTELLDACH 162PS,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 61'995.–,61995,17'640 km,17640,Diesel,1,Luzern,03,47.22044372558594,7.975039482116699
1733474383-852,FIAT CARTHAGO C-TOURER,"LIGSCHWIL 12, 6280 URSWIL- HOCHDORF",CHF 59'000.–,59000,44'903 km,44903,Diesel,1,Schwyz,05,47.192604064941406,8.860862731933594
1733474388-853,PILOTE REVERENCE,"ALLMEINDSTRASSE 26, 8855 WANGEN",CHF 27'000.–,27000,133'000 km,133000,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474391-854,VW T6 CALIFORNIA 2.0 BI-TDI BEACH EDITION 4MOTION,"DELFTERSTRASSE 16B, 5001 AARAU",CHF 47'900.–,47900,95'000 km,95000,Diesel,1,Solothurn,11,47.330745697021484,7.836476802825928
1733474394-855,VW T6 CALIF.ORNIA TDI COAST LIBERTY 4MOTION 150PS,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 53'995.–,53995,83'100 km,83100,Diesel,1,Zürich,01,47.45909881591797,8.40501594543457
1733474398-856,FIAT 230/18 WOHNMOBIL FLEURETTE,"BÜELSTRASSE 44, 8604 HEGNAU / VOLKETSWIL",CHF 13'900.–,13900,98'250 km,98250,Diesel,1,Appenzell Ausserrhoden,15,47.40855407714844,9.445677757263184
1733474401-857,VW GR. CALIFORNIA 2.0 BI-TDI,"(NAVI)SCHAFFHAUSERSTRASSE 320 / WEINLANDSTRASSE 4, 8452 ADLIKON BEI ANDELFINGEN",CHF 59'995.–,59995,48'800 km,48800,Diesel,1,Bern,02,46.77983856201172,7.591577529907227
1733474403-858,DETHLEFFS GLOBEVAN CAMP TWO,"BIELSTRASSE 4, 3902 GLIS",CHF 49'950.–,49950,12'000 km,12000,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
1733474407-859,VW CALIFORNIA BITDI OCEAN 4M,"INDUSTRIESTRASSE 2, 8307 EFFRETIKON",CHF 78'800.–,78800,31'000 km,31000,Diesel,1,St. Gallen,17,47.2048225402832,9.451728820800781
1733474410-860,VW T5 CALIFORNIA 2.0 BI-TDI COMFORTLINE TRAVEL 4MOTION,"ROUTE D'ECUBLENS 28, 1026 ECHANDENS",CHF 42'900.–,42900,110'600 km,110600,Diesel,1,St. Gallen,17,47.2048225402832,9.451728820800781
1733474413-861,VW T6 CALIFORNIA 2.0 BI-TDI BEACH LIBERTY 4MOTION,"HINTERE WÄSSERISTRASSE 6, 8340 HINWIL",CHF 39'900.–,39900,145'900 km,145900,Diesel,1,Obwalden,06,46.858455657958984,8.220210075378418
1733474416-862,KNAUS RENAULT KNAUS TABBERT TR SPORT,"SÄGESTRASSE 51, 5600 LENZBURG",CHF 27'500.–,27500,100'500 km,100500,Diesel,1,Obwalden,06,46.858455657958984,8.220210075378418
1733474420-863,VW T6 CAMPER BULLI,"FALTSCHENSTRASSE 28, 3713 REICHENBACH IM KANDERTAL",CHF 45'990.–,45990,61'100 km,61100,Diesel,1,Zürich,01,47.44741439819336,8.605657577514648
1733474423-864,RENAULT MASTER CAMPER WOHNMOBIL,"ALPENBLICKSTRASSE 9C, 8853 LACHEN",CHF 37'999.–,37999,59'000 km,59000,Diesel,1,Aargau,19,47.267730712890625,8.147342681884766
1733474426-865,BENIMAR MILEO 224,"INDUSTRIEZONE 10, 4710 BALSTHAL",CHF 29'900.–,29900,176'424 km,176424,Diesel,1,Neuchâtel,24,46.99585723876953,6.943552494049072
1733474429-866,VW T6.1 CALIFORNIA BEACH LIBERTY 2.0 TDI 150CH DSG,"CH. DES ECHELLES 1, 2016 CORTAILLOD",CHF 67'500.–,67500,27'000 km,27000,Diesel,1,Aargau,19,47.28337860107422,7.848692417144775
1733474433-867,DETHLEFFS GLOBETRAIL 590 C,"RANKSTRASSE 1, 6030 EBIKON",CHF 54'900.–,54900,37'500 km,37500,Diesel,1,Bern,02,47.04380798339844,7.273412704467773
1733474437-868,VW CALIFORNIA  TDI COAST LIB. 4M,"VIA PIAN SCAIROLO 13, 6912 PAZZALLO ( LUGANO -PAMBIO NORANCO)",CHF 49'900.–,49900,95'000 km,95000,Diesel,1,St. Gallen,17,47.2048225402832,9.451728820800781
1733474441-869,FIAT LAIKA KREOS 3009,"DAMMSTRASSE 6, 8112 OTELFINGEN",CHF 42'900.–,42900,117'390 km,117390,Diesel,1,St. Gallen,17,47.2048225402832,9.451728820800781
1733474454-871,SUNLIGHT T67S CITROEN MANUELL,"BRÜNIGSTRASSE 225, 6072 SACHSELN",CHF 59'995.–,59995,25'200 km,25200,Diesel,1,Zürich,01,47.495887756347656,8.762986183166504
1733474457-872,VW T6 CALIFORNIA 3000 2.0 TDI 199 BEACH ED. DSG 4M,"ZOLLSTRASSE 1, 9490 VADUZ/FL",CHF 48'500.–,48500,100'000 km,100000,Diesel,1,Aargau,19,47.32300567626953,8.011993408203125
